W&B: https://wandb.ai/ziyiw1930-academia-sinica/crossenbodiment-bilevel/runs/9bfh78l2

[01480] r=0.652 r_track=0.606 pose_err=0.076 term=0.57 | G=1.143 S=0.589 C=1.247 illegal=0.961 sat=0.00 | 1.68s/it
[01490] r=0.652 r_track=0.605 pose_err=0.075 term=0.56 | G=1.160 S=0.668 C=1.271 illegal=0.964 sat=0.00 | 1.68s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage2_001500.pt
[01500] r=0.655 r_track=0.609 pose_err=0.076 term=0.62 | G=1.223 S=1.028 C=1.421 illegal=0.960 sat=0.00 | 1.68s/it
[01510] r=0.652 r_track=0.605 pose_err=0.078 term=0.64 | G=1.005 S=0.770 C=1.466 illegal=0.955 sat=0.00 | 1.68s/it
[01520] r=0.652 r_track=0.603 pose_err=0.078 term=0.63 | G=1.079 S=0.658 C=1.337 illegal=0.967 sat=0.00 | 1.68s/it
[01530] r=0.651 r_track=0.605 pose_err=0.077 term=0.61 | G=1.250 S=0.612 C=1.400 illegal=0.965 sat=0.00 | 1.68s/it
[01540] r=0.652 r_track=0.604 pose_err=0.078 term=0.62 | G=1.174 S=0.921 C=1.441 illegal=0.960 sat=0.00 | 1.68s/it
[01550] r=0.653 r_track=0.605 pose_err=0.077 term=0.63 | G=1.166 S=0.676 C=1.389 illegal=0.961 sat=0.00 | 1.68s/it
[01560] r=0.654 r_track=0.609 pose_err=0.075 term=0.61 | G=1.071 S=0.788 C=1.397 illegal=0.962 sat=0.00 | 1.68s/it
[01570] r=0.646 r_track=0.600 pose_err=0.076 term=0.57 | G=1.034 S=0.794 C=1.524 illegal=0.962 sat=0.00 | 1.68s/it
[01580] r=0.658 r_track=0.616 pose_err=0.072 term=0.62 | G=0.980 S=0.666 C=1.326 illegal=0.965 sat=0.00 | 1.68s/it
[01590] r=0.650 r_track=0.603 pose_err=0.080 term=0.62 | G=0.994 S=0.725 C=1.264 illegal=0.964 sat=0.00 | 1.68s/it
[01600] r=0.650 r_track=0.608 pose_err=0.078 term=0.64 | G=1.151 S=0.710 C=1.162 illegal=0.959 sat=0.00 | 1.68s/it
[01610] r=0.648 r_track=0.602 pose_err=0.078 term=0.59 | G=1.167 S=0.877 C=1.469 illegal=0.964 sat=0.00 | 1.68s/it
[01620] r=0.642 r_track=0.594 pose_err=0.082 term=0.64 | G=1.305 S=0.636 C=1.223 illegal=0.970 sat=0.00 | 1.68s/it
[01630] r=0.656 r_track=0.611 pose_err=0.073 term=0.61 | G=1.142 S=0.825 C=1.468 illegal=0.957 sat=0.00 | 1.68s/it
[01640] r=0.654 r_track=0.607 pose_err=0.075 term=0.54 | G=1.069 S=0.789 C=1.394 illegal=0.962 sat=0.00 | 1.68s/it
[01650] r=0.644 r_track=0.597 pose_err=0.080 term=0.66 | G=1.113 S=0.725 C=1.480 illegal=0.959 sat=0.00 | 1.69s/it
[01660] r=0.648 r_track=0.603 pose_err=0.078 term=0.63 | G=1.182 S=0.711 C=1.385 illegal=0.950 sat=0.00 | 1.69s/it
[01670] r=0.649 r_track=0.604 pose_err=0.079 term=0.60 | G=1.065 S=0.549 C=1.319 illegal=0.964 sat=0.00 | 1.69s/it
[01680] r=0.652 r_track=0.610 pose_err=0.074 term=0.62 | G=1.186 S=0.877 C=1.342 illegal=0.970 sat=0.00 | 1.69s/it
[01690] r=0.642 r_track=0.595 pose_err=0.083 term=0.59 | G=1.078 S=0.663 C=1.469 illegal=0.961 sat=0.00 | 1.69s/it
[01700] r=0.644 r_track=0.599 pose_err=0.079 term=0.61 | G=1.160 S=0.839 C=1.278 illegal=0.960 sat=0.00 | 1.69s/it
[01710] r=0.652 r_track=0.610 pose_err=0.075 term=0.62 | G=1.186 S=0.604 C=1.569 illegal=0.963 sat=0.00 | 1.69s/it
[01720] r=0.648 r_track=0.603 pose_err=0.076 term=0.55 | G=1.077 S=0.732 C=1.464 illegal=0.964 sat=0.00 | 1.69s/it
[01730] r=0.645 r_track=0.600 pose_err=0.079 term=0.62 | G=1.183 S=0.672 C=1.422 illegal=0.965 sat=0.00 | 1.69s/it
[01740] r=0.648 r_track=0.601 pose_err=0.077 term=0.59 | G=1.111 S=0.711 C=1.328 illegal=0.965 sat=0.00 | 1.69s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage2_001750.pt
