W&B: https://wandb.ai/ziyiw1930-academia-sinica/crossenbodiment-bilevel/runs/7m6vmfmy

[01070] r=0.639 r_track=0.603 pose_err=0.079 term=0.58 | G=1.068 S=0.929 C=1.143 illegal=0.958 sat=0.00 | 2.93s/it
[01080] r=0.643 r_track=0.606 pose_err=0.079 term=0.59 | G=1.322 S=1.217 C=1.001 illegal=0.949 sat=0.00 | 2.93s/it
[01090] r=0.641 r_track=0.607 pose_err=0.080 term=0.69 | G=1.110 S=0.735 C=0.973 illegal=0.964 sat=0.00 | 2.93s/it
[01100] r=0.647 r_track=0.613 pose_err=0.074 term=0.57 | G=1.146 S=0.801 C=1.163 illegal=0.952 sat=0.00 | 2.93s/it
[01110] r=0.629 r_track=0.591 pose_err=0.086 term=0.70 | G=1.344 S=0.628 C=0.821 illegal=0.964 sat=0.00 | 2.93s/it
[01120] r=0.640 r_track=0.603 pose_err=0.081 term=0.58 | G=1.173 S=0.907 C=0.982 illegal=0.957 sat=0.00 | 2.94s/it
[01130] r=0.639 r_track=0.602 pose_err=0.078 term=0.60 | G=1.074 S=0.775 C=0.950 illegal=0.964 sat=0.00 | 2.94s/it
[01140] r=0.642 r_track=0.606 pose_err=0.077 term=0.62 | G=1.034 S=0.732 C=0.925 illegal=0.934 sat=0.00 | 2.94s/it
[01150] r=0.636 r_track=0.602 pose_err=0.080 term=0.63 | G=1.130 S=1.039 C=1.051 illegal=0.951 sat=0.00 | 2.94s/it
[01160] r=0.640 r_track=0.602 pose_err=0.079 term=0.69 | G=1.115 S=0.616 C=1.031 illegal=0.953 sat=0.00 | 2.94s/it
[01170] r=0.634 r_track=0.595 pose_err=0.088 term=0.66 | G=1.244 S=0.624 C=0.966 illegal=0.956 sat=0.00 | 2.95s/it
[01180] r=0.637 r_track=0.600 pose_err=0.081 term=0.61 | G=1.230 S=0.583 C=0.974 illegal=0.961 sat=0.00 | 2.95s/it
[01190] r=0.643 r_track=0.608 pose_err=0.072 term=0.58 | G=1.194 S=0.863 C=1.033 illegal=0.936 sat=0.00 | 2.95s/it
[01200] r=0.635 r_track=0.599 pose_err=0.079 term=0.68 | G=1.224 S=0.951 C=1.300 illegal=0.943 sat=0.00 | 2.95s/it
[01210] r=0.640 r_track=0.606 pose_err=0.078 term=0.63 | G=1.050 S=0.886 C=1.051 illegal=0.957 sat=0.00 | 2.95s/it
[01220] r=0.645 r_track=0.612 pose_err=0.076 term=0.62 | G=1.120 S=0.828 C=0.856 illegal=0.962 sat=0.00 | 2.95s/it
[01230] r=0.629 r_track=0.592 pose_err=0.085 term=0.56 | G=1.274 S=0.991 C=1.021 illegal=0.946 sat=0.00 | 2.96s/it
[01240] r=0.631 r_track=0.593 pose_err=0.084 term=0.62 | G=1.129 S=0.915 C=1.056 illegal=0.955 sat=0.00 | 2.96s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage3_001250.pt
[01250] r=0.635 r_track=0.595 pose_err=0.083 term=0.54 | G=1.146 S=0.846 C=0.982 illegal=0.967 sat=0.00 | 2.96s/it
[01260] r=0.639 r_track=0.601 pose_err=0.079 term=0.64 | G=1.219 S=0.991 C=1.065 illegal=0.963 sat=0.00 | 2.96s/it
[01270] r=0.635 r_track=0.600 pose_err=0.083 term=0.65 | G=1.326 S=0.759 C=0.941 illegal=0.964 sat=0.00 | 2.96s/it
